id,country,ccode,institution,recommendation,year,womensrightsissue,nomention,inaction,consideration,delegation,execution,compliance,vaw,econ,action,precision,documentname,session,recstate,case,finaljudgmentdate,recSource
CEDAW2086,France,220,CEDAW,"Mandate a comprehensive study to determine the impact of Act No. 2004-228 banning the wearing of religious symbols in schools on the right to education of girls (see CEDAW/C/FRA/CO/6, para. 20) and their inclusion in all facets of French society as full members of the community, and indicate remedies, if needed;",2016,Gender equality in education for minority women/girls,0,1,0,0,0,0,false,true,2,3,CEDAW/C/FRA/CO/7-8,,,,,
CEDAW2087,France,220,CEDAW,"Strengthen its strategies to address discriminatory stereotypes and structural barriers that may deter girls from enrolling in traditionally male- dominated fields of study, such as mathematics, information technology and science;",2016,Gender equality in education,NaN,NaN,NaN,NaN,NaN,NaN,false,true,4,2,CEDAW/C/FRA/CO/7-8,,,,,
CEDAW2088,France,220,CEDAW,"Ensure that a zero-tolerance policy on violence and harassment that includes counselling services, awareness-raising efforts and effective reporting mechanisms is effectively implemented in all schools;",2016,Gender equality in education and violence against women/girls,NaN,NaN,NaN,NaN,NaN,NaN,true,true,6,3,CEDAW/C/FRA/CO/7-8,,,,,
CEDAW2089,France,220,CEDAW,"Continue to combat discrimination against disadvantaged groups of women and girls in gaining access to high-quality education, including by adopting temporary special measures,",2016,Gender equality in education for disadvantaged women/girls,NaN,NaN,NaN,NaN,NaN,NaN,false,true,4,2,CEDAW/C/FRA/CO/7-8,,,,,
CEDAW2090,France,220,CEDAW,"ensure the effective monitoring and evaluation of the impact of such efforts, to inform remedial action. [efforts to combat discriminatin against disadvantaged groups of women and girls in gaining access to high-quality education]",2016,Gender equality in education for disadvantaged women/girls,NaN,NaN,NaN,NaN,NaN,NaN,false,true,2,2,CEDAW/C/FRA/CO/7-8,,,,,
CEDAW2091,France,220,CEDAW,"Adopt effective measures, including skills training, incentives for and encouragement of women to work in non-traditional fields and temporary special measures, to achieve de facto equal opportunities for women and men in the labour market and eliminate occupational segregation, both horizontal and vertical, in the public and private sectors,",2016,Gender equality in employment,NaN,NaN,NaN,NaN,NaN,NaN,false,true,6,3,CEDAW/C/FRA/CO/7-8,,,,,
CEDAW2092,France,220,CEDAW,ensure that the quotas for female managerial positions are not undermined by inefficient sanctions;,2016,Gender equality in employment,NaN,NaN,NaN,NaN,NaN,NaN,false,true,7,2,CEDAW/C/FRA/CO/7-8,,,,,
CEDAW2093,France,220,CEDAW,"Adopt measures to effectively implement the principle of equal pay for work of equal value and to narrow and close the gender wage gap, including by applying gender-neutral analytical job classification, evaluation methods and regular pay surveys, notably in the civil service, and by ensuring that businesses comply with their legal obligations to develop measures aimed at fostering collective bargaining;",2016,Gender equality in employment,NaN,NaN,NaN,NaN,NaN,NaN,false,true,7,3,CEDAW/C/FRA/CO/7-8,,,,,
CEDAW2094,France,220,CEDAW,"Create more opportunities for women to gain access to full-time employment, including by promoting the equal sharing of domestic and family tasks between men and women,",2016,Gender equality in economic and family relations,NaN,NaN,NaN,NaN,NaN,NaN,false,true,4,3,CEDAW/C/FRA/CO/7-8,,,,,
CEDAW2095,France,220,CEDAW,"Create more opportunities for women to gain access to full-time employment, including by providing more and improved childcare facilities",2016,Gender equality in economic and family relations,NaN,NaN,NaN,NaN,NaN,NaN,false,true,6,3,CEDAW/C/FRA/CO/7-8,,,,,
CEDAW2096,France,220,CEDAW,"Create more opportunities for women to gain access to full-time employment, including by increasing the incentives for men to exercise their right to parental leave;",2016,Gender equality in economic and family relations,NaN,NaN,NaN,NaN,NaN,NaN,false,true,6,3,CEDAW/C/FRA/CO/7-8,,,,,
CEDAW2097,France,220,CEDAW,"Take into account the needs of disadvantaged groups of women, especially migrant, refugee, asylum-seeking and Roma women, as well as women belonging to other minority groups and women with disabilities, and consider the use of targeted measures, including temporary special measures, to create further employment opportunities for such groups;",2016,Gender equality in employment for disadvantaged women,NaN,NaN,NaN,NaN,NaN,NaN,false,true,6,1,CEDAW/C/FRA/CO/7-8,,,,,
CEDAW2098,France,220,CEDAW,"Conduct a comprehensive review of the gendered impact of the new El Khomri Law, with a view to amending all provisions that may discriminate indirectly against women, in particular the provision relating to the principle of neutrality, in order to protect their rights and maintain coherence with previous gender equality legislation;",2016,Gender equality for women minorities,NaN,NaN,NaN,NaN,NaN,NaN,false,true,5,3,CEDAW/C/FRA/CO/7-8,,,,,
CEDAW2099,France,220,CEDAW,"Revise the tax system and introduce individual taxation of income, at least as an option, and abolish or modify the “family quotient” to make the income tax system gender-neutral rather than a disincentive for participation by women in the labour market;",2016,Gender equality in economic and family relations,NaN,NaN,NaN,NaN,NaN,NaN,false,true,5,3,CEDAW/C/FRA/CO/7-8,,,,,
CEDAW2100,France,220,CEDAW,"Simplify and harmonize the treatment of couples, whether they are married, in a civil partnership or in a de facto union, in tax law and social law;",2016,Gender equality in economic and family relations,NaN,NaN,NaN,NaN,NaN,NaN,false,true,5,2,CEDAW/C/FRA/CO/7-8,,,,,
CEDAW2101,France,220,CEDAW,Address the adverse effects of land acquisition and long-term leases on rural women in the overseas territories and ensure that women are involved in the negotiations of land-lease agreements and that their livelihoods are not negatively affected by such agreements.,2016,Gender equality for rural women,NaN,NaN,NaN,NaN,NaN,NaN,false,true,8,2,CEDAW/C/FRA/CO/7-8,,,,,
CEDAW2102,Netherlands,210,CEDAW,"The Committee recommends that the State party increase the use of temporary special measures, including statutory quotas, in all areas covered by the Convention in which women are underrepresented, such as decision-making positions in public administration, the private sector, public companies and academic institutions. The Committee recommends that such measures include specific targets and time frames, in accordance with article 4 (1) of the Convention and its general recommendation No. 25 (2004) on temporary special measures, to ensure the achievement of substantive equality of women and men in all areas of the Convention in which women are disadvantaged or underrepresented.",2016,Gender equality in employment,NaN,NaN,NaN,NaN,NaN,NaN,false,true,6,3,CEDAW/C/NLD/CO/6,,,,,
CEDAW2103,Netherlands,210,CEDAW,"Adopt a comprehensive strategy to eliminate discriminatory stereotypes regarding the roles and responsibilities of women and men in the family and in society, which should include a monitoring mechanism to assess the impact of the steps taken and design remedial action;",2016,Gender equality in society,NaN,NaN,NaN,NaN,NaN,NaN,false,true,4,3,CEDAW/C/NLD/CO/6,,,,,
CEDAW2104,Netherlands,210,CEDAW,Intensify engagement with relevant actors and allocate resources to finance effective awareness-raising campaigns to promote positive and non-stereotypical portrayals of women in the media and in advertisements,2016,Gender equality in society,0,1,0,333,0,333,false,true,4,3,CEDAW/C/NLD/CO/6,,,,,
CEDAW2105,Netherlands,210,CEDAW,conduct a study on the possible impact of sexist portrayals of women and girls in the media and the extent to which they exacerbate gender-based violence against women in the State party;,2016,Gender equality and violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,2,3,CEDAW/C/NLD/CO/6,,,,,
CEDAW2106,Netherlands,210,CEDAW,"Continue to combat harmful practices, in particular forced marriage, female genital mutilation and crimes in the name of so-called honour,",2016,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,8,2,CEDAW/C/NLD/CO/6,,,,,
CEDAW2107,Netherlands,210,CEDAW,"Continue to combat harmful practices, in particular forced marriage, female genital mutilation and crimes in the name of so-called honour, and systematically collect disaggregated data on those harmful practices;",2016,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,2,3,CEDAW/C/NLD/CO/6,,,,,
CEDAW2108,Netherlands,210,CEDAW,"Intensify efforts to combat gender-based violence against women, including domestic violence, by ensuring that prosecutors and police officers are properly trained to identify, investigate and prosecute cases of gender- based violence;",2016,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,6,3,CEDAW/C/NLD/CO/6,,,,,
CEDAW2109,Netherlands,210,CEDAW,"Ensure the effective enforcement of domestic exclusion orders and monitoring with a view to combating repeat offending, which often results in serious forms of gender-based violence;",2016,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,7,3,CEDAW/C/NLD/CO/6,,,,,
CEDAW2110,Netherlands,210,CEDAW,"Systematically collect data on all forms of violence against women, disaggregated by age and the relationship between the perpetrator and the victim, as well as on protection measures, prosecutions and sanctions imposed on perpetrators, in particular in the municipalities of Bonaire, Sint Eustatius and Saba;",2016,Violence against women,0,1,0,0,0,0,true,false,2,3,CEDAW/C/NLD/CO/6,,,,,
CEDAW2111,Netherlands,210,CEDAW,Evaluate the provision of shelter services and their management by municipal authorities in the light of the merger of child abuse and domestic violence services and provide information in the next periodic report on the impact of such changes;,2016,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,2,3,CEDAW/C/NLD/CO/6,,,,,
CEDAW2112,Netherlands,210,CEDAW,Revise the policy on domestic violence to replace the gender-neutral approach with a gender-sensitive approach that focuses on the identification of the gender aspects of domestic violence;,2016,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,2,3,CEDAW/C/NLD/CO/6,,,,,
CEDAW2113,Netherlands,210,CEDAW,The Committee calls upon the State party to ensure without any further delay that free legal aid is provided to all victims of domestic violence.,2016,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,6,2,CEDAW/C/NLD/CO/6,,,,,
CEDAW2114,Netherlands,210,CEDAW,"The Committee recommends that the State party effectively implement existing legislation on trafficking in persons by ensuring that perpetrators are prosecuted and adequately punished and victims are identified at an early stage, protected and assisted.",2016,Violence against women (trafficking),NaN,NaN,NaN,NaN,NaN,NaN,true,false,7,3,CEDAW/C/NLD/CO/6,,,,,
CEDAW2115,Netherlands,210,CEDAW,"Provide information in the next periodic report on specific programmes for women who wish to leave prostitution, which should include alternative income-generating opportunities,",2016,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,1,3,CEDAW/C/NLD/CO/6,,,,,
CEDAW2116,Netherlands,210,CEDAW,"take appropriate steps, including prosecution, to combat the exploitation of women and girls by “lover- boys”;",2016,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,3,3,CEDAW/C/NLD/CO/6,,,,,
CEDAW2117,Netherlands,210,CEDAW,Undertake a study on women in prostitution in Aruba,2016,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,2,3,CEDAW/C/NLD/CO/6,,,,,
CEDAW2118,Netherlands,210,CEDAW,"Undertake a study on women in prostitution in Aruba and develop appropriate responses for combating the exploitation of prostitution, as well as programmes for women who wish to leave prostitution;",2016,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,6,2,CEDAW/C/NLD/CO/6,,,,,
CEDAW2119,Netherlands,210,CEDAW,"Ensure that, upon the adoption of the bill on the regulation of prostitution and combating abuse in the sex industry, municipal authorities are closely monitored to ensure that they do not illegally enforce the registration of women in prostitution.",2016,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,7,3,CEDAW/C/NLD/CO/6,,,,,
CEDAW2120,Netherlands,210,CEDAW,"Continue to take targeted steps to further increase the representation of women in political and public life, in particular in local government, academic institutions and the foreign service;",2016,Gender equality in public and political life,NaN,NaN,NaN,NaN,NaN,NaN,false,true,8,2,CEDAW/C/NLD/CO/6,,,,,
CEDAW2121,Netherlands,210,CEDAW,"Introduce measures in Curaçao, including temporary special measures, in accordance with article 4 (1) of the Convention and the Committee’s general recommendations No. 25 and No. 23 (1997) on women in public life, to accelerate the full and equal participation of women in elected and appointed bodies, including in decision-making positions.",2016,Gender equality in public and political life,NaN,NaN,NaN,NaN,NaN,NaN,false,true,6,2,CEDAW/C/NLD/CO/6,,,,,
CEDAW2122,Netherlands,210,CEDAW,"Strengthen its strategies for addressing discriminatory stereotypes and structural barriers that may deter girls from enrolling in traditionally male-dominated fields of study such as science, technology, information and mathematics;",2016,Gender equality in education,NaN,NaN,NaN,NaN,NaN,NaN,false,true,4,2,CEDAW/C/NLD/CO/6,,,,,
CEDAW2123,Netherlands,210,CEDAW,Address the lack of policies at educational institutions for pregnant students,2016,Gender equality in education,NaN,NaN,NaN,NaN,NaN,NaN,false,true,6,2,CEDAW/C/NLD/CO/6,,,,,
